codigo_iccs,tipo,estado_civil,estatus_migratorio,edad,sexo,genero,nacionalidad,autoidentificacion_etnica,numero_detenciones,nivel_de_instruccion,condicion,movilizacion,tipo_arma,arma,Fecha_Detención,hora_detencion_aprehension,lugar,tipo_lugar,codigo_distrito,codigo_circuito,codigo_subcircuito,Zona,Subzona,nombre_distrito,nombre_circuito,nombre_subcircuito,codigo_provincia,codigo_canton,codigo_parroquia,nombre_provincia,Canton,nombre_parroquia,presunta_flagrancia,presunta_infraccion,Presunta_Subinfracción,presunta_modalidad
60124.01,APREHENDIDO,SOLTERO/A,NO APLICA,17,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/10/2024,20:30,DEPARTAMENTO EN CASA O EDIFICIO,VIVIENDA/ALOJAMIENTO,18D01,18D01C03,18D01C03S01,ZONA 3,TUNGURAHUA,AMBATO NORTE,LA MATRIZ,LA MATRIZ  1,18,1801,180150,TUNGURAHUA,AMBATO,AMBATO,NO,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,SIN DATO
110900.04,APREHENDIDO,SOLTERO/A,NO APLICA,28,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/12/2024,14:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,10D02,10D02C08,10D02C08S01,ZONA 1,IMBABURA,VALLE DEL AMANECER,SAN LUIS,SAN LUIS 1,10,1004,100450,IMBABURA,OTAVALO,OTAVALO,SI,CONTRAVENCIONES,CONTRAVENCIONES DE SEGUNDA CLASE,"2. La persona que maltratare, insulte o agreda de obra a los agentes encargados de precautelar el orden público en el ejercicio de sus funciones."
90111.03,APREHENDIDO,SOLTERO/A,SIN DATO,28,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,NORMAL,A PIE,ARMAS DE FUEGO,CARTUCHERA,1/11/2024,12:30,ESPACIO PRIVADO,ÁREA PRIVADA,07D02,07D02C18,07D02C18S01,ZONA 7,EL ORO,MACHALA,WILSON FRANCO,WILSON FRANCO 1,7,701,70150,EL ORO,MACHALA,MACHALA,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENENCIA Y PORTE DE ARMAS,SIN DATO
90111.03,APREHENDIDO,SOLTERO/A,SIN DATO,26,HOMBRE,MASCULINO,VENEZOLANO,MESTIZO/A,0,BACHILLERATO,NORMAL,A PIE,ARMAS DE FUEGO,CARTUCHERA,1/22/2024,12:15,ESPACIO PRIVADO,ÁREA PRIVADA,09D01,09D01C03,09D01C03S01,ZONA 8,DMG,SUR,FLORESTA,FLORESTA 1,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENENCIA Y PORTE DE ARMAS,SIN DATO
20111.11,APREHENDIDO,SOLTERO/A,NO APLICA,25,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,"BAJO LOS EFECTOS DE SUSTANCIAS ESTUPEFACIENTES, PSICOTROPICAS O PREPARADOS QUE LAS CONTENGAN",SIN DATO,ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE),OTROS,1/2/2024,7:00,ESPACIO PRIVADO,ÁREA PRIVADA,17D10,17D10C03,17D10C03S01,ZONA 2,PICHINCHA,CAYAMBE,CAYAMBE SUR,CAYAMBE SUR 1,17,1702,170250,PICHINCHA,CAYAMBE,CAYAMBE,SI,DELITOS DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,SIN DATO
,APREHENDIDO,CASADO/A,NO APLICA,38,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/4/2024,9:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,19D03,19D03C03,19D03C03S01,ZONA 7,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,ZUMBA 1,19,1902,190250,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,SI,"DELITOS CONTRA LA ACTIVIDAD HIDROCARBURÍFERA, DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO Y BIOCOMBUSTIBLES","ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS  RONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",SIN DATO
60124.01,APREHENDIDO,SOLTERO/A,SIN DATO,28,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,MOTOCICLETA,NINGUNA,NINGUNA,1/12/2024,12:00,ESPACIO PRIVADO,ÁREA PRIVADA,15D01,15D01C04,15D01C04S02,ZONA 2,NAPO,TENA,AEROPUERTO,AEROPUERTO 2,15,1501,150150,NAPO,TENA,TENA,NO,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,SIN DATO
90111.03,APREHENDIDO,CASADO/A,SIN DATO,46,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/14/2024,1:20,ESPACIO PRIVADO,ÁREA PRIVADA,19D02,19D02C04,19D02C04S01,ZONA 7,ZAMORA CHINCHIPE,PAQUISHA,ZUMBI,ZUMBI 1,19,1907,190753,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,PANGUINTZA,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENENCIA Y PORTE DE ARMAS,SIN DATO
20111.11,APREHENDIDO,CASADO/A,REGULAR,46,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,EDUCACIÓN GENERAL BÁSICA,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/25/2024,17:50,ESPACIO PRIVADO,ÁREA PRIVADA,01D02,01D02C15,01D02C15S01,ZONA 6,AZUAY,CUENCA SUR,CUMBE,CUMBE 1,1,101,10152,AZUAY,CUENCA,CUMBE,SI,DELITOS DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,SIN DATO
80900.02,APREHENDIDO,SIN DATO,NO APLICA,40,HOMBRE,MASCULINO,COLOMBIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/12/2024,1:00,NIGHT CLUB,CENTROS DE DIVERSIÓN,11D03,11D03C01,11D03C01S01,ZONA 7,LOJA,CATACOCHA,CATACOCHA,CATACOCHA 1,11,1109,110950,LOJA,PALTAS,CATACOCHA,SI,DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA,INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE,SIN DATO
,DETENIDO,DIVORCIADO/A,REGULAR,47,MUJER,FEMENINO,ECUATORIANO,MESTIZO/A,0,BACHILLERATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/24/2024,16:05,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,20D01,20D01C05,20D01C05S01,ZONA 5,GALAPAGOS,GALAPAGOS,BELLAVISTA,BELLAVISTA 1,20,2003,200351,GALAPAGOS,SANTA CRUZ,BELLAVISTA,SI,BOLETAS,BOLETA DE AUXILIO,SIN DATO
,DETENIDO,UNION DE HECHO,SIN DATO,30,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/3/2024,22:10,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,12D01,12D01C06,12D01C06S01,ZONA 5,LOS RIOS,BABAHOYO,TERMINAL TERRESTRE,TERMINAL TERRESTRE 1,12,1201,120150,LOS RIOS,BABAHOYO,BABAHOYO,NO,BOLETAS,BOLETA DE APREMIO,SIN DATO
80900.02,DETENIDO,SOLTERO/A,NO APLICA,22,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/21/2024,0:25,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,06D01,06D01C11,06D01C11S02,ZONA 3,CHIMBORAZO,RIOBAMBA,LA CONDAMINE,LA CONDAMINE 2,6,601,60150,CHIMBORAZO,RIOBAMBA,RIOBAMBA,SI,DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA,INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE,SIN DATO
90610.02,APREHENDIDO,SOLTERO/A,REGULAR,35,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/10/2024,17:00,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,10D02,10D02C04,10D02C04S01,ZONA 1,IMBABURA,VALLE DEL AMANECER,LOS GUABOS,LOS GUABOS 1,10,1002,100251,IMBABURA,ANTONIO ANTE,IMBAYA (SAN LUIS DE COBUENDO),SI,TERRORISMO Y SU FINANCIACIÓN,TERRORISMO,SIN DATO
20721.02,APREHENDIDO,SOLTERO/A,NO APLICA,29,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,SIN DATO,NINGUNA,NINGUNA,1/21/2024,21:09,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,06D05,06D05C02,06D05C02S01,ZONA 3,CHIMBORAZO,GUANO,GUANO,GUANO 1,6,607,60750,CHIMBORAZO,GUANO,GUANO,SI,CONTRAVENCIONES DE TRÁNSITO,CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ,SUPERA 1.2 GRAMOS
20112.05,APREHENDIDO,SOLTERO/A,SIN DATO,44,HOMBRE,MASCULINO,ECUATORIANO,KICHWA,0,EDUCACIÓN GENERAL BÁSICA,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/13/2024,19:30,ESPACIO PRIVADO,ÁREA PRIVADA,16D01,16D01C07,16D01C07S01,ZONA 3,PASTAZA,PASTAZA,FATIMA,FATIMA 1,16,1601,160164,PASTAZA,PASTAZA,TENIENTE HUGO ORTIZ,SI,CONTRAVENCIÓN DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,SIN DATO
20221.02,APREHENDIDO,SOLTERO/A,REGULAR,32,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/9/2024,20:00,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,09D02,09D02C02,09D02C02S01,ZONA 8,DMG,ESTEROS,MALVINAS SUR,MALVINAS SUR 1,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,SI,DELITOS CONTRA LA LIBERTAD PERSONAL,SECUESTRO EXTORSIVO,SIN DATO
20721.02,APREHENDIDO,DIVORCIADO/A,REGULAR,36,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,ALIENTO A LICOR,AUTOMOVIL,NINGUNA,NINGUNA,1/7/2024,21:55,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,06D01,06D01C19,06D01C19S02,ZONA 3,CHIMBORAZO,RIOBAMBA,SAN LUIS,SAN LUIS 2,6,601,60161,CHIMBORAZO,RIOBAMBA,SAN LUIS,SI,CONTRAVENCIONES DE TRÁNSITO,CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ,SUPERA 1.2 GRAMOS
80900.02,APREHENDIDO,SOLTERO/A,REGULAR,26,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,AUTOMOVIL,NINGUNA,NINGUNA,1/25/2024,3:00,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,23D02,23D02C01,23D02C01S02,ZONA 4,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO OESTE,JUAN EULOGIO,JUAN EULOGIO 2,23,2301,230150,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,SI,DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA,INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE,SIN DATO
60124.01,APREHENDIDO,SOLTERO/A,SIN DATO,25,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,TAXI,NINGUNA,NINGUNA,1/13/2024,17:45,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,11D01,11D01C05,11D01C05S01,ZONA 7,LOJA,LOJA,ZAMORA HUAYCO,ZAMORA HUAYCO 1,11,1101,110150,LOJA,LOJA,LOJA,SI,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,SIN DATO
,DETENIDO,DIVORCIADO/A,SIN DATO,54,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/5/2024,17:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,14D01,14D01C06,14D01C06S02,ZONA 6,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,SEVILLA DON BOSCO 2,14,1401,140157,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,NO,BOLETAS,BOLETA DE APREMIO,SIN DATO
80900.02,DETENIDO,SOLTERO/A,NO APLICA,21,MUJER,FEMENINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/21/2024,0:25,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,06D01,06D01C10,06D01C10S01,ZONA 3,CHIMBORAZO,RIOBAMBA,TERMINAL TERRESTRE,TERMINAL TERRESTRE 1,6,601,60150,CHIMBORAZO,RIOBAMBA,RIOBAMBA,SI,DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA,INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE,SIN DATO
,DETENIDO,CASADO/A,NO APLICA,33,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/9/2024,13:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,17D07,17D07C01,17D07C01S01,ZONA 9,DMQ,QUITUMBE,CHILLOGALLO,CHILLOGALLO 1,17,1701,170150,PICHINCHA,QUITO,QUITO,SI,BOLETAS,BOLETA DE APREMIO,SIN DATO
90700.06,APREHENDIDO,SOLTERO/A,NO APLICA,31,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,BACHILLERATO,NORMAL,SIN DATO,NINGUNA,NINGUNA,1/24/2024,12:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,17D10,17D10C07,17D10C07S01,ZONA 2,PICHINCHA,CAYAMBE,TABACUNDO,TABACUNDO 1,17,1704,170450,PICHINCHA,PEDRO MONCAYO,TABACUNDO,SI,CONTRAVENCIONES DE TRÁNSITO,CONTRAVENCIONES DE TRÁNSITO DE SEXTA CLASE,2. La persona que no conduzca su vehículo por la derecha en las vías de doble dirección.
60124.01,APREHENDIDO,CASADO/A,NO APLICA,42,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,SIN DATO,NINGUNA,NINGUNA,1/18/2024,15:00,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,24D02,24D02C08,24D02C08S01,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,ANCONCITO,ANCONCITO 1,24,2403,240351,SANTA ELENA,SALINAS,ANCONCITO,SI,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,SIN DATO
2089.02,APREHENDIDO,CASADO/A,NO APLICA,59,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/12/2024,23:10,ESPACIO PRIVADO,ÁREA PRIVADA,04D01,04D01C07,04D01C07S01,ZONA 1,CARCHI,TULCAN,EL MAESTRO,EL MAESTRO 1,4,401,40150,CARCHI,TULCAN,TULCAN,SI,DELITOS DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,SIN DATO
90111.03,APREHENDIDO,SOLTERO/A,SIN DATO,17,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,A PIE,NINGUNA,NINGUNA,1/11/2024,17:30,CASA/VILLA,VIVIENDA/ALOJAMIENTO,13D01,13D01C04,13D01C04S04,ZONA 4,MANABI,PORTOVIEJO,EL FLORON,EL FLORON 4,13,1301,130150,MANABI,PORTOVIEJO,PORTOVIEJO,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENENCIA Y PORTE DE ARMAS,SIN DATO
,DETENIDO,DIVORCIADO/A,NO APLICA,43,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,A PIE,NINGUNA,NINGUNA,1/5/2024,18:35,CANCHAS DE USO MÚLTIPLE,ÁREAS DE ACCESO PUBLICO,15D01,15D01C05,15D01C05S01,ZONA 2,NAPO,TENA,PALANDACOCHA,PALANDACOCHA 1,15,1501,150150,NAPO,TENA,TENA,SI,BOLETAS,BOLETA DE APREMIO,SIN DATO
20112.05,APREHENDIDO,SOLTERO/A,REGULAR,42,HOMBRE,NO APLICA,ECUATORIANO,MESTIZO/A,0,BACHILLERATO,ALIENTO A LICOR,A PIE,NINGUNA,NINGUNA,1/14/2024,12:45,ESPACIO PRIVADO,ÁREA PRIVADA,07D06,07D06C05,07D06C05S01,ZONA 7,EL ORO,SANTA ROSA,SANTA ROSA OESTE,SANTA ROSA OESTE 1,7,712,71250,EL ORO,SANTA ROSA,SANTA ROSA,NO,CONTRAVENCIÓN DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR,SIN DATO
70490.03,APREHENDIDO,SOLTERO/A,REGULAR,40,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,MOTOCICLETA,NINGUNA,NINGUNA,1/4/2024,19:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,07D02,07D02C06,07D02C06S01,ZONA 7,EL ORO,MACHALA,GRAL SERRANO,GRAL SERRANO 1,7,701,70150,EL ORO,MACHALA,MACHALA,SI,DELITOS CONTRA EL DERECHO A LA PROPIEDAD,RECEPTACIÓN,SIN DATO
80900.02,APREHENDIDO,DIVORCIADO/A,SIN DATO,37,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/25/2024,1:10,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,07D02,07D02C13,07D02C13S01,ZONA 7,EL ORO,MACHALA,PAEZ,PAEZ 1,7,701,70150,EL ORO,MACHALA,MACHALA,SI,DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA,INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE,SIN DATO
,DETENIDO,SOLTERO/A,REGULAR,28,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,BACHILLERATO,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/4/2024,9:20,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,17D05,17D05C02,17D05C02S01,ZONA 9,DMQ,EUGENIO ESPEJO,LA MARISCAL,LA MARISCAL 1,17,1701,170150,PICHINCHA,QUITO,QUITO,NO,BOLETAS,BOLETA DE DETENCIÓN/CAPTURA,SIN DATO
,DETENIDO,SOLTERO/A,NO APLICA,35,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,A PIE,NINGUNA,NINGUNA,1/17/2024,17:10,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,09D02,09D02C04,09D02C04S04,ZONA 8,DMG,ESTEROS,TRINITARIA NORTE,TRINITARIA NORTE 4,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,NO,BOLETAS,BOLETA DE DETENCIÓN/CAPTURA,SIN DATO
4011,APREHENDIDO,SOLTERO/A,NO APLICA,29,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,EDUCACIÓN GENERAL BÁSICA,ALIENTO A LICOR,SIN DATO,ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE),CUCHILLOS,1/20/2024,23:00,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,14D01,14D01C05,14D01C05S02,ZONA 6,MORONA SANTIAGO,MORONA,MACAS,MACAS 2,14,1401,140150,MORONA SANTIAGO,MORONA,MACAS,SI,DELITOS CONTRA EL DERECHO A LA PROPIEDAD,ROBO A PERSONAS,ASALTO
90111.03,APREHENDIDO,SOLTERO/A,NO APLICA,24,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/22/2024,13:30,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,21D02,21D02C01,21D02C01S01,ZONA 1,SUCUMBIOS,LAGO AGRIO,NUEVO SUCUMBIOS,NUEVO SUCUMBIOS 1,21,2101,210150,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENENCIA Y PORTE DE ARMAS,SIN DATO
70490.03,APREHENDIDO,SOLTERO/A,NO APLICA,29,HOMBRE,MASCULINO,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,0,BACHILLERATO,NORMAL,MOTOCICLETA,NINGUNA,NINGUNA,1/24/2024,9:00,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,09D02,09D02C01,09D02C01S03,ZONA 8,DMG,ESTEROS,ESTEROS,ESTEROS 3,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,NO,DELITOS CONTRA EL DERECHO A LA PROPIEDAD,RECEPTACIÓN,SIN DATO
90400.22,APREHENDIDO,SOLTERO/A,NO APLICA,38,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,A PIE,ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE),OTROS,1/19/2024,0:10,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,07D02,07D02C02,07D02C02S01,ZONA 7,EL ORO,MACHALA,NUEVO PILO,NUEVO PILO 1,7,701,70150,EL ORO,MACHALA,MACHALA,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENTATIVA DE ASESINATO CONTRA LA O EL PRESIDENTE DE LA REPÚBLICA,SIN DATO
90111.03,APREHENDIDO,SOLTERO/A,NO APLICA,44,HOMBRE,MASCULINO,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,0,NO APLICA,NORMAL,SIN DATO,NINGUNA,NINGUNA,1/23/2024,18:00,TERRENO BALDÍO,ÁREAS DE ACCESO PUBLICO,17D06,17D06C05,17D06C05S05,ZONA 9,DMQ,ELOY ALFARO,ARGELIA,ARGELIA 5,17,1701,170150,PICHINCHA,QUITO,QUITO,SI,DELITOS CONTRA LA SEGURIDAD PÚBLICA,TENENCIA Y PORTE DE ARMAS,SIN DATO
60124.01,APREHENDIDO,CASADO/A,NO APLICA,43,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,NORMAL,SIN DATO,NINGUNA,NINGUNA,1/10/2024,23:30,CASA/VILLA,VIVIENDA/ALOJAMIENTO,11D01,11D01C12,11D01C12S01,ZONA 7,LOJA,LOJA,CHONTACRUZ,CHONTACRUZ 1,11,1101,110150,LOJA,LOJA,LOJA,NO,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN,SIN DATO
70490.03,APREHENDIDO,SOLTERO/A,SIN DATO,24,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,SIN DATO,NORMAL,AUTOMOVIL,NINGUNA,NINGUNA,1/6/2024,23:15,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,09D07,09D07C07,09D07C07S02,ZONA 8,DMG,PASCUALES,SAN FRANCISCO,SAN FRANCISCO 2,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,SI,DELITOS CONTRA EL DERECHO A LA PROPIEDAD,RECEPTACIÓN,SIN DATO
80900.02,APREHENDIDO,SOLTERO/A,NO APLICA,33,HOMBRE,MASCULINO,ECUATORIANO,MESTIZO/A,0,NO APLICA,ALIENTO A LICOR,SIN DATO,NINGUNA,NINGUNA,1/12/2024,1:00,NIGHT CLUB,CENTROS DE DIVERSIÓN,11D03,11D03C01,11D03C01S01,ZONA 7,LOJA,CATACOCHA,CATACOCHA,CATACOCHA 1,11,1109,110950,LOJA,PALTAS,CATACOCHA,SI,DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA,INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE,SIN DATO
40121.01,APREHENDIDO,SOLTERO/A,SIN DATO,59,HOMBRE,MASCULINO,ECUATORIANO,SIN DATO,0,NO APLICA,NORMAL,SIN DATO,NINGUNA,NINGUNA,1/29/2024,11:20,VÍA PÚBLICA,ÁREAS DE ACCESO PUBLICO,09D19,09D19C02,09D19C02S02,ZONA 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,JUAN BAUTISTA AGUIRRE 2,9,906,90650,GUAYAS,DAULE,DAULE,SI,DELITOS CONTRA EL DERECHO A LA PROPIEDAD,ROBO EN EJES VIALES O CARRETERAS,ASALTO POR PASAJEROS
